year,austria,belgium,denmark,finland,france,germany,greece,ireland,italy,luxembourg,netherlands,portugal,spain,sweden,united_kingdom_note_1,bulgaria,croatia,cyprus,czechia,estonia,hungary,latvia,lithuania,malta,poland,romania,slovakia,slovenia,uk_rank_in_eu14_plus_uk,uk_rank_in_eu27_plus_uk,currency,unit,gbp_to_usd_rate
2523.75,53.650000000000006,50.3625,64.6875,54.387499999999996,54.9625,53.8375,54.037499999999994,53.6625,54.3125,54.487500000000004,54.699999999999996,56.9375,57.65,53.525,51.996400017579006,50.2375,51.862500000000004,52.325,54.6125,49.6875,51.050000000000004,53.875,53.35,67.30000000000001,57.125,55.4,53.525,47.6375,2.5,8.75,USD,USD per litre (converted from GBP),1.25
2523.75,53.4875,53.125,66.8,53.7,55.837500000000006,52.387499999999996,55.1875,51.6875,56.475,55.925000000000004,56.675000000000004,56.6,60.1375,56.325,51.36976696577145,51.7375,53.925,53.949999999999996,50.8875,53.6125,52.712500000000006,53.337500000000006,52.300000000000004,66.0625,55.1875,54.974999999999994,54.45,48.7125,1.25,3.75,USD,USD per litre (converted from GBP),1.25
2523.75,54.875,57.05,68.175,54.9125,58.4875,51.025,58.8,53.237500000000004,58.4,58.237500000000004,58.324999999999996,59.25,61.587500000000006,56.5625,52.991556045976026,53.9875,58.2125,57.1875,51.4375,54.2875,56.550000000000004,54.800000000000004,54.7625,64.5875,54.9125,57.474999999999994,57.425,51.775000000000006,2.5,5.0,USD,USD per litre (converted from GBP),1.25
2523.75,61.037499999999994,61.762499999999996,76.76249999999999,62.725,66.15,61.8375,64.9625,57.1375,63.3125,66.325,66.975,66.275,67.5625,66.325,56.82869376811601,62.775,63.8875,62.2625,58.012499999999996,66.475,63.75,61.7375,62.212500000000006,65.075,63.8,62.725,64.425,56.7375,1.25,2.5,USD,USD per litre (converted from GBP),1.25
2523.75,63.324999999999996,66.95,76.775,64.925,67.6,66.13749999999999,66.35,60.650000000000006,65.225,68.675,66.5625,67.8,69.875,65.19999999999999,60.968091720367795,61.875,65.4375,66.3375,60.3875,63.8125,65.225,65.3875,65.125,65.1,64.4125,64.4375,67.61250000000001,60.8875,2.5,5.0,USD,USD per litre (converted from GBP),1.25
2523.75,62.35,60.175,73.575,65.6375,63.737500000000004,66.175,64.6625,62.9875,64.6375,62.0125,63.425000000000004,63.6125,67.69999999999999,63.8875,60.51068277532199,63.2,61.075,63.525,62.4375,63.3125,62.074999999999996,66.6375,66.7375,67.2625,67.2875,62.2625,64.275,61.1875,2.5,2.5,USD,USD per litre (converted from GBP),1.25
2523.75,63.849999999999994,65.4875,78.9375,65.4,64.7125,66.0,67.03750000000001,60.975,65.19999999999999,66.3125,67.5125,66.7375,69.5875,66.975,60.254626291133526,63.2,64.65,63.875,62.05,64.1625,64.26249999999999,63.75,65.3875,67.7625,66.3,63.237500000000004,65.3125,57.875,1.25,2.5,USD,USD per litre (converted from GBP),1.25
2523.75,63.1875,60.837500000000006,75.1875,65.8125,65.375,62.6625,68.1875,64.925,65.6,65.9625,65.65,67.2625,71.7375,65.73750000000001,61.426721363028406,65.1875,67.2875,68.175,62.775,66.125,65.82499999999999,66.0375,67.8625,74.7375,66.76249999999999,65.075,66.4375,62.8625,2.5,2.5,USD,USD per litre (converted from GBP),1.25
2523.75,60.199999999999996,58.550000000000004,70.6375,61.1125,60.85,58.025000000000006,63.0875,59.925,61.8375,61.4375,61.7375,61.762499999999996,66.9625,61.050000000000004,59.84848235744007,61.262499999999996,59.6375,60.875,58.475,57.199999999999996,59.1,62.474999999999994,63.7125,71.425,60.637499999999996,58.8875,61.7375,54.725,3.75,11.25,USD,USD per litre (converted from GBP),1.25
2523.75,59.3,61.475,70.1875,61.0125,61.9625,57.5875,63.337500000000006,59.487500000000004,62.2375,59.9375,61.275000000000006,62.287499999999994,66.9375,60.925000000000004,59.92565039591044,61.625,61.224999999999994,62.25,58.7125,61.7125,60.6625,62.325,62.612500000000004,71.0,59.5625,59.875,61.275000000000006,57.0125,5.0,10.0,USD,USD per litre (converted from GBP),1.25
2523.75,57.4125,58.337500000000006,71.475,58.9125,60.637499999999996,55.225,60.8,56.1125,59.900000000000006,60.225,60.75,61.1,63.9875,59.662499999999994,58.44303235593923,59.8625,59.974999999999994,59.6375,56.574999999999996,59.95,57.8625,58.9375,60.4,68.85,57.6875,57.775,59.699999999999996,53.5,6.25,12.5,USD,USD per litre (converted from GBP),1.25
2523.75,55.2625,58.724999999999994,70.6375,58.2625,60.075,51.887499999999996,59.625,56.449999999999996,58.9125,58.875,60.675,58.550000000000004,63.0,58.537499999999994,57.162499999999994,58.2625,57.75,58.05,54.675000000000004,62.25,56.9125,59.087500000000006,58.862500000000004,67.3125,57.175000000000004,55.85,58.3625,54.275000000000006,5.0,10.0,USD,USD per litre (converted from GBP),1.25
2525.0,58.150000000000006,61.0125,74.57499999999999,62.162499999999994,64.21249999999999,55.949999999999996,64.0,60.175,61.9625,64.75,65.19999999999999,65.77499999999999,66.8125,63.5125,60.0005572894068,60.25,60.837500000000006,59.4375,58.0625,65.16250000000001,61.1125,63.05,60.6625,69.2,60.05,59.125,61.425,56.0125,3.75,8.75,USD,USD per litre (converted from GBP),1.25
2525.0,52.074999999999996,54.487500000000004,66.475,62.5,57.35,54.1875,59.2375,56.7,55.85,57.5375,58.3125,57.1375,61.987500000000004,57.0125,56.28861662354217,57.800000000000004,54.775,59.2125,55.05,61.25,54.625,53.112500000000004,55.837500000000006,66.8,55.925000000000004,53.9375,54.8125,51.5125,6.25,17.5,USD,USD per litre (converted from GBP),1.25
2525.0,45.3625,45.475,56.3125,52.800000000000004,54.45,50.0625,56.95,61.1875,56.6375,48.237500000000004,53.8125,53.237500000000004,62.1,52.487500000000004,52.81169176146921,59.125,53.8875,61.887499999999996,50.775,59.037499999999994,50.637499999999996,54.7625,54.1375,73.3625,53.475,52.0625,55.650000000000006,53.8375,8.75,12.5,USD,USD per litre (converted from GBP),1.25
2525.0,45.175,33.525,43.849999999999994,42.837500000000006,41.9375,41.974999999999994,44.1875,43.5625,49.3125,34.9625,45.25,39.1875,49.925,35.9,41.07317597927087,43.4,37.3875,46.65,37.4625,52.35,32.625,37.8375,46.887499999999996,70.85,40.15,45.8125,44.2375,32.6125,6.25,13.75,USD,USD per litre (converted from GBP),1.25
2525.0,37.15,40.925000000000004,49.375,39.449999999999996,38.512499999999996,39.35,40.025000000000006,41.2125,42.7625,40.737500000000004,46.5,42.15,46.6875,38.675000000000004,36.707874775509104,35.45,39.900000000000006,41.5625,33.849999999999994,43.6875,40.949999999999996,32.2,37.8,71.9375,37.9375,40.9875,39.15,26.5,1.25,6.25,USD,USD per litre (converted from GBP),1.25
2525.0,40.0625,46.462500000000006,55.650000000000006,43.2875,45.099999999999994,45.775,46.0,41.5625,44.925,48.237500000000004,51.574999999999996,48.125,50.675,48.2,37.80701170035581,37.9875,46.7,47.0125,37.7,48.412499999999994,48.412499999999994,43.8,41.349999999999994,65.6875,43.075,43.099999999999994,43.112500000000004,35.6375,1.25,3.75,USD,USD per litre (converted from GBP),1.25
2525.0,43.925,53.875,62.074999999999996,48.05,48.2,52.4125,49.8125,43.2875,47.474999999999994,51.275000000000006,54.900000000000006,53.0375,54.725,53.35,43.34097917242802,40.9875,51.075,51.0875,42.0625,52.4125,53.7125,46.887499999999996,48.2,65.9,45.112500000000004,46.537499999999994,48.862500000000004,41.5125,2.5,6.25,USD,USD per litre (converted from GBP),1.25
2525.0,44.825,54.474999999999994,63.025000000000006,53.075,47.387499999999996,51.537499999999994,50.300000000000004,46.4375,47.3125,50.025000000000006,55.599999999999994,52.512499999999996,55.3875,52.225,45.02637271508904,43.2,51.262499999999996,52.325,44.0125,54.5125,53.2125,46.2,48.975,66.41250000000001,50.099999999999994,47.325,47.6375,41.8125,2.5,6.25,USD,USD per litre (converted from GBP),1.25
2525.0,45.9875,56.9125,64.17500000000001,47.8625,48.3625,52.0375,50.912499999999994,47.7625,47.55,53.05,55.225,53.150000000000006,56.224999999999994,51.150000000000006,45.49157788119592,44.1875,53.337500000000006,54.387499999999996,43.449999999999996,55.45,53.175,48.825,49.75,67.55,50.975,46.3,47.5,44.4125,1.25,5.0,USD,USD per litre (converted from GBP),1.25
2525.0,45.099999999999994,52.837500000000006,64.25,49.3,47.8125,52.1125,49.65,45.525000000000006,46.4125,52.912499999999994,55.775,52.5,55.2625,52.5625,45.431710149273385,43.462500000000006,51.7,52.55,42.4375,52.225,52.5,45.8625,48.2,66.3875,48.8125,47.675,49.325,42.55,2.5,6.25,USD,USD per litre (converted from GBP),1.25
2525.0,42.4625,47.725,58.8375,43.9,46.25,48.5625,48.425000000000004,44.5,45.724999999999994,48.7125,51.125,50.775,53.7875,47.9625,44.75665333887246,43.150000000000006,47.275,51.349999999999994,42.487500000000004,51.775000000000006,47.599999999999994,44.712500000000006,46.825,65.8125,48.3875,47.05,47.775,37.8375,5.0,10.0,USD,USD per litre (converted from GBP),1.25
2525.0,45.8125,51.987500000000004,63.112500000000004,46.150000000000006,49.1875,48.650000000000006,50.05,46.2125,48.6875,50.2625,53.962500000000006,53.3,56.587500000000006,52.3375,46.3549384958791,43.3875,51.449999999999996,51.725,44.074999999999996,53.7,51.25,48.224999999999994,49.1125,66.4625,52.199999999999996,53.962500000000006,49.75,42.199999999999996,5.0,8.75,USD,USD per litre (converted from GBP),1.25
2526.25,49.262499999999996,52.275,65.2375,54.775,54.45,58.5625,52.7375,49.8125,52.5875,59.2375,58.637499999999996,57.225,59.1375,56.150000000000006,49.69979268190343,44.574999999999996,53.575,51.6375,44.1,55.412499999999994,54.675000000000004,50.9375,50.599999999999994,65.14999999999999,52.474999999999994,52.5875,52.387499999999996,44.525,2.5,6.25,USD,USD per litre (converted from GBP),1.25
2526.25,51.137499999999996,55.824999999999996,66.36250000000001,56.025,55.925000000000004,59.5625,56.1625,50.8,54.662499999999994,60.1625,61.3,59.4125,61.224999999999994,59.1875,53.27877764856029,47.1375,56.8,53.0875,46.3875,58.275,57.212500000000006,55.824999999999996,52.9,63.9125,53.6625,55.875,56.3875,48.4875,3.75,10.0,USD,USD per litre (converted from GBP),1.25
2526.25,56.2,63.0,73.25,60.475,60.7875,67.1625,61.449999999999996,56.224999999999994,59.5625,61.6875,66.775,64.3875,65.525,64.4125,56.77356989469484,46.362500000000004,61.137499999999996,56.900000000000006,51.2875,59.9125,61.974999999999994,57.35,58.825,62.875,58.550000000000004,59.699999999999996,60.925000000000004,53.962500000000006,3.75,7.5,USD,USD per litre (converted from GBP),1.25
2526.25,56.9125,60.775,72.7625,64.53750000000001,61.775000000000006,67.15,62.65,59.6875,60.7625,62.162499999999994,66.325,66.2125,66.5125,63.337500000000006,58.263473091074815,53.525,63.3,60.125,54.887499999999996,63.0875,63.8375,59.125,58.0375,63.462500000000006,62.787499999999994,60.7125,63.2,55.675,2.5,7.5,USD,USD per litre (converted from GBP),1.25
2526.25,58.975,68.2625,74.5125,63.762499999999996,62.1,68.5125,63.2625,59.712500000000006,62.0125,64.0625,69.88749999999999,68.4,69.1375,64.9,60.17419136806602,53.475,65.1,63.5,57.65,61.7,65.51249999999999,59.775,59.525,62.9625,62.05,61.9375,62.975,56.9625,3.75,10.0,USD,USD per litre (converted from GBP),1.25
2526.25,59.6,65.25,76.825,63.1625,62.8125,70.1375,63.675,60.75,63.099999999999994,63.975,70.25,69.7125,70.6125,67.0,62.269764507907354,54.525,65.05,64.7125,58.6625,66.175,65.25,60.287499999999994,60.824999999999996,62.9625,63.3875,63.3875,62.975,57.5375,3.75,10.0,USD,USD per litre (converted from GBP),1.25
2526.25,65.14999999999999,68.3375,79.3375,69.6,67.8,75.77499999999999,69.5,65.5375,67.775,69.125,75.45,74.9125,74.5875,70.0625,65.83668378074148,59.65,70.19999999999999,69.26249999999999,62.8125,70.675,69.625,62.287499999999994,65.675,63.224999999999994,69.9875,68.0875,68.45,63.25,3.75,11.25,USD,USD per litre (converted from GBP),1.25
2526.25,65.675,68.375,78.25,70.1875,67.02499999999999,75.45,69.1625,65.16250000000001,66.9125,68.2625,74.48750000000001,73.975,74.3625,70.275,67.69219270449396,61.675000000000004,69.375,70.225,63.125,68.375,69.1,62.5,64.7,62.35,69.57499999999999,68.0,68.4,63.9875,6.25,13.75,USD,USD per litre (converted from GBP),1.25
2526.25,65.5875,69.21249999999999,79.625,71.1625,67.2,76.2125,69.75,65.925,67.625,70.0125,75.5,74.0125,75.5375,75.45,67.7581214893243,62.0625,70.1875,69.35,63.5125,68.8375,71.0125,62.087500000000006,65.9875,62.5375,71.1625,68.86250000000001,68.15,62.9,6.25,13.75,USD,USD per litre (converted from GBP),1.25
2526.25,71.425,78.23750000000001,86.58749999999999,73.8375,72.85,84.48750000000001,73.975,72.275,73.225,77.325,84.3375,79.6625,79.65,83.80000000000001,70.95607854019687,65.51249999999999,70.6625,71.9625,70.075,76.8375,77.0125,72.5875,73.60000000000001,61.9625,71.76249999999999,74.3625,72.4625,67.2,1.25,7.5,USD,USD per litre (converted from GBP),1.25
2526.25,75.125,84.075,93.675,82.7375,73.23750000000001,87.3625,75.47500000000001,78.4625,74.775,83.48750000000001,89.1,80.28750000000001,82.41250000000001,86.6625,79.5899605807814,68.3375,71.10000000000001,75.0,75.16250000000001,79.2375,73.3875,78.175,79.0625,62.1125,73.125,72.7125,74.85000000000001,71.9125,7.5,23.75,USD,USD per litre (converted from GBP),1.25
2526.25,72.03750000000001,73.675,84.9625,75.6875,71.3875,80.02499999999999,73.7125,77.475,73.2125,74.625,86.575,74.9875,80.0625,77.6375,79.32713016798697,67.3625,68.9625,73.3375,72.2875,75.73750000000001,70.8,75.125,78.025,62.575,73.525,69.625,73.0,66.3875,13.75,30.0,USD,USD per litre (converted from GBP),1.25
2527.5,72.3625,77.66250000000001,86.2375,81.0125,76.41250000000001,83.69999999999999,75.225,73.9375,74.15,76.6625,84.525,77.15,80.35,84.94999999999999,78.52552083333333,65.95,71.4625,69.9625,72.275,79.1125,73.7125,73.8375,76.8625,61.262499999999996,70.8,72.8625,71.98750000000001,68.4375,11.25,26.25,USD,USD per litre (converted from GBP),1.25
2527.5,76.8375,82.72500000000001,92.92500000000001,87.025,82.8,90.15,82.3625,81.61250000000001,81.0375,83.575,89.9,85.25,86.61250000000001,85.725,80.69230266036202,72.1375,74.15,77.275,75.9875,84.625,74.17500000000001,79.88749999999999,80.55,61.224999999999994,76.71249999999999,79.775,77.07499999999999,73.725,2.5,17.5,USD,USD per litre (converted from GBP),1.25
2527.5,122.675,106.4125,108.275,113.0625,109.80000000000001,130.8,103.7125,108.6875,111.7,100.325,115.55,107.0,110.60000000000001,103.80000000000001,96.1642092058475,88.4375,83.1375,85.5625,106.6625,109.925,79.53750000000001,108.375,105.05000000000001,61.65,107.15,102.1875,86.4625,84.625,1.25,10.0,USD,USD per litre (converted from GBP),1.25
2527.5,95.11250000000001,105.8125,102.35,106.1,83.14999999999999,108.55000000000001,96.8125,103.4375,100.325,95.98750000000001,110.25,98.66250000000001,87.21249999999999,97.30000000000001,102.21926395093034,90.60000000000001,87.575,91.16250000000001,95.75,95.7625,77.45,98.7625,95.88749999999999,60.724999999999994,97.58749999999999,96.2375,93.3625,83.32499999999999,11.25,27.5,USD,USD per litre (converted from GBP),1.25
2527.5,104.6875,120.2375,121.58749999999999,116.1875,93.72500000000001,120.26249999999999,112.5,108.52499999999999,107.5375,114.3625,120.88749999999999,116.6375,115.975,126.2125,105.78125000000001,97.5375,102.95,103.52499999999999,103.425,112.9375,77.5875,107.3375,108.32499999999999,62.05,115.0125,102.8,99.1875,96.375,3.75,15.0,USD,USD per litre (converted from GBP),1.25
2527.5,130.5125,137.85,146.25,143.7,116.2625,110.6375,131.5,136.95,125.71249999999999,133.25,139.275,139.375,136.9,141.3125,124.53732728124646,109.8625,113.2875,121.05000000000001,120.4375,128.95,78.3375,129.95,132.775,62.85,133.6875,114.48750000000001,112.52499999999999,91.25,3.75,15.0,USD,USD per litre (converted from GBP),1.25
2527.5,128.4625,119.17500000000001,124.025,120.75,103.5625,128.11249999999998,119.11250000000001,127.0875,122.2,107.21249999999999,122.15,116.0625,127.5,130.1,130.46955522904486,112.4875,112.72500000000001,121.51249999999999,119.71249999999999,117.44999999999999,77.30000000000001,115.1375,117.625,62.199999999999996,118.03750000000001,113.925,108.72500000000001,112.325,18.75,35.0,USD,USD per litre (converted from GBP),1.25
2527.5,103.07499999999999,103.6875,112.175,104.2125,83.41250000000001,118.63749999999999,98.23750000000001,109.77499999999999,102.4875,98.7375,110.075,104.9,106.7375,108.21249999999999,114.92639879430344,101.30000000000001,87.65,104.8125,96.4625,107.2625,81.0,104.3,104.42500000000001,61.775000000000006,107.10000000000001,105.35,94.9875,92.0375,17.5,33.75,USD,USD per litre (converted from GBP),1.25
2527.5,105.05000000000001,95.19999999999999,104.825,103.01249999999999,66.7375,144.7125,94.075,109.3125,101.0875,89.73750000000001,106.61250000000001,100.42500000000001,105.325,101.775,108.16281724271322,97.2,82.07499999999999,98.625,92.9375,110.25,82.9375,100.51249999999999,101.7,63.5,100.35,101.0125,92.4,89.2375,16.25,31.25,USD,USD per litre (converted from GBP),1.25
2527.5,107.5125,106.61250000000001,122.325,101.82499999999999,81.0125,112.2875,100.3125,107.76249999999999,98.9375,106.61250000000001,110.5875,111.76249999999999,106.0875,123.97500000000001,103.73029325200507,89.675,83.2,91.75,98.675,113.0,79.825,107.0,101.575,63.525,107.23750000000001,95.6875,95.4125,82.21249999999999,6.25,18.75,USD,USD per litre (converted from GBP),1.25
2527.5,95.7,109.75,112.1125,100.22500000000001,78.3,105.55,107.9125,108.575,101.33749999999999,103.7875,104.05,105.4625,110.0375,103.6125,105.04880192667598,89.7625,94.7,99.88749999999999,97.9125,111.0,83.23750000000001,105.3875,101.4625,64.35,106.425,102.1125,98.125,89.9625,10.0,22.5,USD,USD per litre (converted from GBP),1.25
2527.5,74.55,85.2375,91.19999999999999,84.97500000000001,77.275,84.57499999999999,84.08749999999999,92.4375,87.6625,76.475,82.8,83.86250000000001,94.9875,80.775,95.8164825265864,78.975,81.4125,93.6875,78.375,96.775,102.58749999999999,89.63749999999999,88.55000000000001,62.95,103.14999999999999,80.02499999999999,77.7375,84.5125,18.75,31.25,USD,USD per litre (converted from GBP),1.25
2528.75,82.375,85.67500000000001,106.1,87.225,94.97500000000001,87.675,86.75,87.95,84.075,87.95,93.125,92.425,96.0,93.69999999999999,88.44865847522473,79.9625,78.125,86.6,78.8375,95.875,102.47500000000001,88.23750000000001,84.375,65.0125,85.3125,80.0375,77.325,76.175,11.25,25.0,USD,USD per litre (converted from GBP),1.25
2528.75,82.6375,88.5625,102.1125,92.23750000000001,98.825,89.7625,89.725,93.8875,87.86250000000001,89.925,93.05,93.7375,96.85000000000001,94.88749999999999,87.99587959631282,80.1875,84.825,87.2,84.88749999999999,96.7125,103.65,86.30000000000001,85.71249999999999,64.7125,86.0,84.65,84.4125,81.92500000000001,3.75,17.5,USD,USD per litre (converted from GBP),1.25
2528.75,84.11250000000001,91.6,104.3125,94.88749999999999,99.7875,89.94999999999999,90.7875,88.65,87.69999999999999,90.0125,94.125,94.525,97.6375,94.7,86.80037510359818,79.275,82.35,88.2875,83.05,96.51249999999999,99.46249999999999,87.15,87.3375,64.57499999999999,88.35000000000001,89.65,83.5,79.775,2.5,10.0,USD,USD per litre (converted from GBP),1.25
2528.75,86.47500000000001,96.4125,106.775,95.51249999999999,104.075,94.5625,94.42500000000001,88.9,90.1875,95.98750000000001,98.5875,97.0375,98.4375,98.69999999999999,86.0307807860728,79.85000000000001,87.44999999999999,91.13749999999999,87.10000000000001,93.2,105.9,89.97500000000001,91.8,64.6875,91.6875,91.75,87.61250000000001,82.2625,1.25,5.0,USD,USD per litre (converted from GBP),1.25
2528.75,79.5125,87.1125,96.89999999999999,88.48750000000001,92.7375,88.97500000000001,82.25,86.05000000000001,82.0875,86.51249999999999,90.125,86.575,90.375,86.35,84.41428499004391,77.275,74.6125,89.4125,79.5875,92.44999999999999,92.3125,83.575,81.975,63.6125,86.2125,84.75,78.89999999999999,75.0625,5.0,15.0,USD,USD per litre (converted from GBP),1.25
2528.75,81.27499999999999,91.85000000000001,99.3875,89.8375,93.9625,90.22500000000001,85.82499999999999,79.3625,83.07499999999999,90.53750000000001,91.6875,89.475,90.82499999999999,90.55,82.46434694860882,76.72500000000001,79.5875,85.02499999999999,79.6125,91.5,96.53750000000001,81.4125,81.8375,63.012499999999996,86.89999999999999,84.71249999999999,83.46249999999999,73.89999999999999,3.75,12.5,USD,USD per litre (converted from GBP),1.25
2528.75,81.175,87.07499999999999,96.9375,83.2,90.05000000000001,89.725,86.30000000000001,83.48750000000001,85.51249999999999,87.52499999999999,105.39999999999999,87.0125,91.5,87.875,82.5671355335019,77.0,79.7625,84.46249999999999,81.19999999999999,91.44999999999999,98.7125,81.4,80.4375,62.9875,85.51249999999999,83.575,83.6875,75.9875,2.5,11.25,USD,USD per litre (converted from GBP),1.25
2528.75,89.1875,98.97500000000001,107.69999999999999,90.0,97.0375,95.36250000000001,93.5375,89.08749999999999,92.55000000000001,93.4,99.1,96.8375,99.5,94.9375,87.88606144904492,83.925,85.98750000000001,91.5,88.03750000000001,98.83749999999999,104.57499999999999,89.88749999999999,88.48750000000001,63.012499999999996,88.2,90.4125,92.85,82.89999999999999,1.25,6.25,USD,USD per litre (converted from GBP),1.25
2528.75,93.675,96.15,111.55,95.75,102.325,98.825,100.08749999999999,93.5125,98.0625,100.1,104.75,99.46249999999999,105.19999999999999,98.4,94.48027844872252,90.0125,92.2,96.4125,90.53750000000001,99.7625,110.22500000000001,96.375,93.625,63.2625,77.2375,93.5,95.19999999999999,86.625,3.75,13.75,USD,USD per litre (converted from GBP),1.25
2528.75,85.8625,87.35,100.02499999999999,94.9875,90.5625,91.76249999999999,87.9125,95.0625,91.2125,87.07499999999999,95.22500000000001,92.125,98.8875,89.28750000000001,95.6376076306819,89.28750000000001,85.82499999999999,96.27499999999999,86.76249999999999,99.525,98.1625,93.80000000000001,88.675,63.337500000000006,77.8,90.11250000000001,86.575,83.025,16.25,28.75,USD,USD per litre (converted from GBP),1.25
2528.75,82.1125,86.95,99.725,88.65,91.75,89.3125,86.7,92.92500000000001,84.48750000000001,86.5625,92.95,91.02499999999999,94.3,88.2625,92.37927050654113,87.65,82.775,91.4125,83.5625,88.8125,100.0,90.35,84.9875,63.849999999999994,89.08749999999999,86.95,84.8375,77.2125,13.75,28.75,USD,USD per litre (converted from GBP),1.25
2528.75,74.1,79.3375,90.075,78.9375,86.55,82.9375,81.33749999999999,83.8875,78.32499999999999,77.33749999999999,83.66250000000001,81.125,87.3375,79.15,83.47449088780277,82.41250000000001,78.8875,85.85000000000001,76.5125,84.88749999999999,92.025,82.1125,79.0875,62.837500000000006,86.85000000000001,81.8125,78.75,72.575,12.5,23.75,USD,USD per litre (converted from GBP),1.25
2530.0,73.675,75.42500000000001,94.3625,70.9125,86.89999999999999,80.75,80.175,79.48750000000001,77.6375,77.1625,84.17500000000001,81.7,85.6625,80.0125,78.97939388120872,77.66250000000001,76.6125,81.075,73.89999999999999,88.17500000000001,84.28750000000001,79.83749999999999,76.0,63.075,82.6375,79.48750000000001,78.425,67.6375,7.5,16.25,USD,USD per litre (converted from GBP),1.25
2530.0,77.1875,79.75,98.14999999999999,82.23750000000001,90.1625,82.7125,84.71249999999999,81.0375,83.14999999999999,83.03750000000001,88.6125,86.25,88.14999999999999,85.775,81.17704844843271,78.8875,77.8875,82.375,76.5625,86.5,86.8625,84.42500000000001,80.5875,62.512499999999996,87.7375,82.225,83.32499999999999,67.8,5.0,12.5,USD,USD per litre (converted from GBP),1.25
2530.0,78.8125,82.65,100.5625,87.78750000000001,93.0875,84.275,87.9375,83.7125,84.275,84.9875,91.8375,89.42500000000001,92.225,86.2625,84.49901861905099,80.19999999999999,83.72500000000001,86.4875,80.1625,90.4625,89.3875,87.175,82.0625,62.612500000000004,85.51249999999999,86.0875,83.8875,75.0625,7.5,16.25,USD,USD per litre (converted from GBP),1.25
2530.0,86.05000000000001,90.67500000000001,106.15,93.7375,98.0,91.5625,92.775,84.7875,89.66250000000001,92.225,99.6125,95.33749999999999,97.44999999999999,90.51249999999999,88.86178856495299,82.0625,88.10000000000001,92.325,85.28750000000001,95.0125,94.1375,92.75,87.8,62.55,90.6625,89.9625,91.7375,78.45,3.75,11.25,USD,USD per litre (converted from GBP),1.25
2530.0,84.11250000000001,91.98750000000001,102.25,81.8,96.85000000000001,87.575,92.0,89.475,88.925,88.97500000000001,96.0125,91.2625,97.65,86.30000000000001,89.34632485943054,83.5875,88.5125,94.05,86.5625,98.6,89.88749999999999,91.0125,85.39999999999999,62.975,90.95,90.2375,86.53750000000001,81.425,8.75,17.5,USD,USD per litre (converted from GBP),1.25
2530.0,78.5625,84.8125,98.275,79.57499999999999,88.9375,81.4,84.1625,83.6875,82.75,82.78750000000001,89.525,85.6125,91.125,82.1875,84.95006723602187,79.3625,80.7,85.88749999999999,78.23750000000001,94.66250000000001,83.32499999999999,83.48750000000001,82.425,61.9125,83.55000000000001,82.10000000000001,80.60000000000001,72.8625,12.5,26.25,USD,USD per litre (converted from GBP),1.25
2530.0,80.22500000000001,83.625,102.21249999999999,73.7875,89.97500000000001,81.375,86.47500000000001,82.30000000000001,84.46249999999999,84.66250000000001,90.1375,87.6,91.33749999999999,84.0,84.63470832485794,78.4875,80.875,87.55000000000001,79.0375,93.3375,88.3,85.05000000000001,81.4375,61.5625,86.1,84.225,83.025,73.525,10.0,20.0,USD,USD per litre (converted from GBP),1.25
2530.0,76.95,77.96249999999999,107.13749999999999,76.15,87.58749999999999,79.6125,83.3,81.2625,82.41250000000001,80.51249999999999,88.77499999999999,84.925,90.02499999999999,81.15,82.65996076821793,79.0625,80.28750000000001,86.4,78.0625,90.6625,88.125,83.77499999999999,79.65,62.75,84.9,82.4,80.96249999999999,76.75,11.25,21.25,USD,USD per litre (converted from GBP),1.25
2530.0,69.2,69.7375,88.01249999999999,84.0,77.9125,70.075,72.85,75.6125,75.14999999999999,71.10000000000001,78.9625,74.53750000000001,80.96249999999999,70.875,75.90714451678005,73.0,72.825,78.05,68.91250000000001,78.65,80.7625,71.10000000000001,69.025,61.725,77.5375,73.425,71.3,66.5875,12.5,23.75,USD,USD per litre (converted from GBP),1.25
2530.0,69.8125,74.1125,91.7375,76.7875,80.1,73.23750000000001,75.675,69.05,74.325,76.9125,81.64999999999999,78.63749999999999,79.6625,75.1,73.29910088190667,70.675,71.6125,75.0625,68.2125,77.625,82.13749999999999,71.525,70.025,61.1875,74.6875,74.80000000000001,72.25,63.5625,5.0,15.0,USD,USD per litre (converted from GBP),1.25
2530.0,68.7625,71.15,89.625,80.325,80.11250000000001,70.6875,74.6625,73.3375,74.1125,73.875,86.2375,77.7125,80.5625,72.8,74.1381574200037,71.6625,73.3625,75.8875,67.1875,78.675,82.38749999999999,64.325,69.4625,61.262499999999996,75.9625,74.0375,73.1125,65.525,10.0,21.25,USD,USD per litre (converted from GBP),1.25
2530.0,69.2,71.2625,89.9625,65.0875,80.525,72.07499999999999,74.85000000000001,74.625,73.1625,74.9875,84.625,78.55000000000001,80.75,74.125,75.76810406291881,71.9125,73.475,75.5375,68.6875,79.875,82.7375,74.5,70.7,60.7125,76.575,73.58749999999999,72.5625,65.55,12.5,25.0,USD,USD per litre (converted from GBP),1.25
2531.25,72.2625,75.1875,95.11250000000001,69.9875,84.08749999999999,74.85000000000001,78.60000000000001,76.3125,77.7875,78.89999999999999,85.8,82.7125,84.9625,76.9375,76.26812834547889,74.675,74.5,77.2875,70.3375,84.14999999999999,85.9375,78.1125,74.95,61.5,79.6,78.575,75.2375,67.66250000000001,6.25,15.0,USD,USD per litre (converted from GBP),1.25
